"","year","da","NUM_COLLISIONS","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","tornado_funnel_cloud","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Mon","Sat","Sun","Thu","Tue","Wed"
"3382",2020,16,341,31.8,16.3,1028.9,10,11.5,15,21,39.9,26.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3383",2020,24,315,47.6,41.6,1027.2,9.3,13.6,19,24.1,53.1,37.9,0,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3384",2021,17,305,55.3,44.5,1013.4,8.7,14.6,19,25.1,61,48.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3385",2021,16,317,52.9,47.8,1021.5,7.5,14.6,19,25.1,55.9,48,0,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3386",2020,13,265,53.4,51.3,1014,6.3,9.7,19,25.1,59,46.9,0.06,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3387",2020,30,238,34.1,17,1029.9,10,11,19,24.1,48,25,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3388",2021,27,207,38,28.4,1015.3,10,12.4,19,26,44.1,36,0.03,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3389",2021,13,302,47.9,33.5,1021.8,10,14.1,19,27,60.1,39.9,0.04,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3390",2020,29,244,41.3,26.2,1022,9.7,13,19,28,52,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3391",2021,9,283,39.3,28.8,1016.5,10,12,20,28,46.9,34,0.04,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3392",2021,6,345,52.6,45.8,1019,8.2,15.3,20,26,61,34,0.01,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3393",2021,3,343,47.7,31.9,1005.6,9.8,16.2,20,34,57.9,41,0.01,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3394",2020,22,320,40.8,33.2,1005.4,9.3,8.6,20,27,46,34,0.02,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3395",2020,15,315,37.7,20,1017.8,10,14.8,20,29.9,46,35.1,0.44,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3396",2021,21,256,43.5,31.2,1019.5,10,12.2,21,27,48,30.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3397",2021,23,302,35,14.6,1014,10,14.5,21,32.1,41,30.9,0.22,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3398",2020,23,360,38.5,24.1,1023.4,10,9.7,22,29.9,46,30.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3399",2021,20,292,35.8,24.2,1023.8,10,11.9,22,32.1,37.9,30.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3400",2021,22,278,50,44.7,1005.1,8.9,10.8,22,28,59,36,0,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3401",2020,26,226,40.1,29.4,1008.2,8.8,19.7,27,35.9,59,34,1.18,999.9,1,1,0,0,0,11000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3402",2020,6,241,39.3,28,1000.7,9.8,18.1,27,38.1,41,36,1.47,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3403",2020,25,168,53.9,51.3,1012.3,4.3,19.4,28,38.1,59,43,0,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3404",2020,17,232,38.9,36.3,1010.4,4,22,34,45.1,46.9,26.1,0.2,999.9,1,1,0,0,0,11000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3405",2020,1,269,58.1,54.3,1003.1,4.3,18.1,34,47,63,45,0.88,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3406",2018,20,806,38.6,34.4,1020.2,9.6,5,7,999.9,48,21,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3407",2014,16,645,44,37,1019.7,9.6,4.2,8,999.9,48,33.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3408",2019,25,264,35.6,28.9,1022.2,10,4.7,8,999.9,46.9,28,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3409",2018,1,601,38.3,31.9,1020.3,9.9,5.7,8.9,999.9,44.1,33.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3410",2019,21,520,33.3,25.6,1035.1,10,5.2,8.9,999.9,39.9,19.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3411",2018,11,707,32,22.9,1019.5,10,4.5,8.9,999.9,43,25,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3412",2020,20,194,38.5,33.2,1023.1,10,3.8,9.9,999.9,48.9,25,0,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3413",2012,4,621,51.9,47.1,1022.8,5.6,2.9,9.9,999.9,62.1,37.4,0.04,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3414",2014,21,409,41.4,34,1024.2,9.8,7.1,9.9,999.9,46,36,0.06,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3415",2017,3,448,42.6,36.3,1023.2,10,6.1,9.9,999.9,48.9,35.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3416",2021,29,192,43.9,36.4,1012.1,10,4.1,9.9,999.9,48.9,39.9,0.01,999.9,1,0,0,0,0,10000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3417",2021,30,222,47.4,42.1,1014.2,9.9,5.4,9.9,999.9,51.1,41,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3418",2015,11,694,52.2,50,1014,6.1,5.8,11.1,999.9,57.9,46,0,999.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3419",2013,4,520,39.8,31.7,1017.2,9.8,6.4,11.1,999.9,45,30.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3420",2012,13,545,40.3,24.6,1029.8,10,1.7,11.1,999.9,46,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3421",2014,15,720,37.8,31.6,1014.5,9.9,5.8,11.1,999.9,44.6,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3422",2015,5,629,45.6,34,1035.5,10,6.1,11.1,999.9,52,35.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3423",2021,10,301,41.5,31.3,1024,10,5.1,11.1,999.9,51.1,30.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3424",2014,27,406,43.7,36.4,1021.8,10,7.4,11.1,999.9,51.1,37.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3425",2018,14,841,37.9,32.3,1033,10,6.2,11.1,999.9,46,23,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3426",2017,18,706,32.7,23.9,1021.3,9.7,4.6,11.1,999.9,43,24.1,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3427",2019,29,384,38.4,30.4,1021.7,10,6.8,11.1,999.9,48,30.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3428",2013,2,549,44,42.1,1014.2,7,7.1,11.1,999.9,50,39,0.07,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3429",2021,4,278,38.8,21.4,1018.5,10,6.5,11.1,999.9,55.9,33.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3430",2016,7,637,42.8,37.1,1013.5,8.8,7.6,11.1,19,46,39,0.14,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3431",2012,18,645,47.3,44.5,1000.3,5.3,7,12,22,54,42.1,0.34,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3432",2018,24,580,35.2,29.1,1017.2,9.5,4.9,12,999.9,39.9,28.9,0,999.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3433",2012,7,714,38.8,30.9,1022.7,7.9,1.9,12,999.9,48.2,26.6,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3434",2014,20,505,38.2,30.8,1020.7,10,8.3,12,15.9,43,34,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3435",2012,12,550,40.1,23.6,1026,10,3.3,12,19,43,33.8,0.01,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3436",2015,14,637,52.6,48.2,1016.4,6.7,7.9,12,999.9,57,50,0,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3437",2014,31,461,26.9,8.3,1025.3,9.9,7.5,12,999.9,37,21.9,0,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3438",2014,29,411,41.2,27.8,1017.9,9.9,8.4,12,18.1,51.1,36,0.01,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3439",2013,20,674,42.5,37.5,1019,8.3,7.4,12,999.9,52,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3440",2012,24,518,37,19.8,1016.1,10,3,12,22,42.1,28.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3441",2016,11,522,29.9,13.3,1031.6,10,7.5,12,15.9,36,24.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3442",2019,27,448,40.1,35,1026.1,10,7.6,12,999.9,48,28.9,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3443",2016,20,719,34.8,25.3,1033.2,10,7,13,999.9,41,30,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3444",2015,13,549,53.6,46.9,1021,8.1,7.5,13,999.9,62.1,45,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3445",2012,15,523,42.6,27.1,1024.5,9.9,2.8,13,19,46.9,33.8,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3446",2015,6,485,45.4,40.9,1032.5,8.5,6.2,13,999.9,55,34,0,999.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3447",2017,4,684,40.9,35.1,1028.5,10,7.7,13,999.9,48.9,33.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3448",2013,5,573,43.4,40.5,1021.5,8.3,7.4,13,20,51.1,30,0,999.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3449",2015,25,321,56.1,52.9,1021.2,4,4.4,13,999.9,66,50,0.37,999.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3450",2013,21,594,47.6,45.6,1016.3,5.5,9,14,999.9,52,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3451",2013,23,707,48.7,47.5,1015.7,3.5,6.7,14,21,55.9,39.9,0,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3452",2017,15,999,25.1,16.2,1016.7,9.3,6.3,14,20,30.9,17.1,0,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3453",2013,6,759,50.6,49.7,1015.2,3,8.4,14,19,55.9,33.1,0,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3454",2013,1,420,43.1,35,1026.2,9.8,10.9,14,999.9,50,25,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3455",2019,17,700,37.5,32,1012.7,7.3,7.3,14,19,45,30,0.2,999.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3456",2018,8,652,27.9,7.7,1028.6,10,11.5,14,22.9,41,23,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3457",2019,26,414,35.9,30.3,1025.7,10,5.9,14,999.9,46.4,28.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3458",2014,5,673,39.3,27.7,1034.8,9.8,9.3,14,22.9,46,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3459",2017,31,462,21,17.9,1013.1,4.9,10.5,14,19,21.9,19.9,0.01,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3460",2018,30,404,34.6,24,1021.2,10,8.4,14,24.1,54,27,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3461",2015,1,746,40.1,32.7,1027,9.3,7.9,14,20,50,30,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3462",2019,28,355,44.5,39.1,1019.1,9,9.1,14,999.9,48.2,37,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3463",2012,1,480,38.5,32.1,1031.4,9.3,9.2,14,22,45,34,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3464",2015,12,578,55,46.1,1017.8,8.1,9.8,14,24.1,62.1,45,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3465",2014,1,644,53.2,49,1019.8,7.4,9.8,14,999.9,57,39.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3466",2014,13,594,36.9,27.7,1009.8,9.9,9.8,14,20,39.9,33.1,0,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3467",2017,11,725,38.4,28.3,1015.3,9.8,7.9,14,19,42.1,32,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3468",2014,12,687,37,27.8,1010.7,10,8.2,14,19,42.1,33.1,0.04,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3469",2018,31,622,32,23.7,1027.4,10,5.2,14,999.9,43,21,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3470",2015,7,668,50.8,45.5,1020.7,8,9.2,14,999.9,55.9,34,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3471",2016,8,635,42.7,35.1,1012.7,9.8,6.4,15,22.9,46.9,37,0.02,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3472",2012,2,455,44.3,41,1026.9,3.9,3,15,999.9,53.6,41,0.08,999.9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3473",2012,25,354,37.5,32.5,1016.2,6.8,4.8,15,25.1,46.4,30.2,0.01,999.9,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3474",2013,14,690,26.9,15.8,1029.8,8.1,10.7,15,22,35.1,23,0,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3475",2017,22,720,32.7,24.3,1026.3,9.7,6.7,15,999.9,41,24.1,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3476",2018,25,328,35.6,23.3,1019.8,10,10,15,24.1,39.9,27,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3477",2014,22,566,42.9,37.4,1026.3,9.7,7.5,15,20,48.9,37,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3478",2018,5,652,31.6,20.6,1017.3,10,7,15,999.9,46.9,24.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3479",2015,10,668,51.1,46.4,1017.5,9,9.3,15,18.1,57,34,0.02,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3480",2016,26,394,36.4,25.6,1038.3,10,10.2,15,999.9,46,28.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3481",2013,26,428,33.3,26.8,1029.1,9.3,7.8,15,22,43,21,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3482",2016,5,791,37.9,30.9,1018.6,9.5,6.6,15,18.1,46.9,26.1,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3483",2016,22,700,38.9,32.3,1017.7,10,6.5,15,999.9,46,27,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3484",2019,1,409,36.7,26.8,1014.3,10,7.5,15,19,42.1,30,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3485",2014,17,555,48.6,45.7,1009.7,8,8.8,15,22.9,52,41,0.1,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3486",2016,21,676,38.8,29,1019.7,10,9.7,15,18.1,43,30,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3487",2013,8,456,34,19.4,1032.4,10,8.8,15,20,41,30.9,0.28,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3488",2013,31,465,28.5,16.8,1018.8,9.4,10.1,15,20,34,24.8,0,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3489",2019,22,510,41.3,34.9,1026.8,9.6,9.1,15,999.9,46.9,28.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3490",2014,23,732,47.4,44.2,1022,6.6,11.1,15,22,51.1,37,0.03,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3491",2019,8,455,31.8,19.5,1032.5,10,8.7,15,19,41,21.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3492",2015,31,527,46.5,41.8,9999.9,9.5,11,15,999.9,48,45,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3493",2012,3,621,53.5,45.3,1021.4,7,3.9,15,999.9,60.1,39.2,0.04,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3494",2015,23,805,53.5,51.2,1022.8,3.9,8.3,15.9,20,60.1,46,0.13,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3495",2012,8,580,47.3,46,1013.7,3.7,3.5,15.9,22,55.4,42.8,0.32,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3496",2017,2,575,42.5,34.2,1024.2,10,8,15.9,21,52,35.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497",2014,10,649,47.9,44.8,999.6,8.4,8.6,15.9,999.9,57,44.1,2.11,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3498",2014,26,446,44.8,33.5,1018.9,10,10.4,15.9,21,57.9,39,0.2,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3499",2019,23,593,44.3,38.3,1017.8,7.5,11.4,15.9,999.9,50,37.9,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3500",2018,7,705,38,22.5,1022,9.8,11,15.9,22,42.1,27,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3501",2018,12,631,32.3,22.3,1015,8.9,9.3,15.9,21,39.9,23,0.01,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3502",2014,19,652,37.3,26.2,1012.9,10,9.6,15.9,999.9,46,34,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3503",2017,27,577,21.9,5,1029.7,10,11,15.9,22,32,18,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3504",2018,26,514,31.8,12.5,1027.5,10,11.1,15.9,21,39.9,27,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3505",2016,14,689,41.2,31.1,1013.7,9.8,8.2,15.9,22,44.1,35.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3506",2018,3,697,51,49,1001.7,2.7,11.3,15.9,21,54,42.1,0.66,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"3507",2013,27,476,33.1,22.7,1023.9,10,10,15.9,22,43,23,0.22,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3508",2017,1,772,48.2,44.2,1018.5,10,10,15.9,24.1,52,33.1,0,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"3509",2019,5,597,39.6,30.2,1002,10,8.4,15.9,24.1,46,32,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3510",2018,9,465,29.7,13.1,1029.6,10,8.6,15.9,21,34,23,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3511",2012,9,544,46.2,41.7,1020.7,7.2,5.4,15.9,21,50,42.1,0.25,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3512",2014,28,349,47,43.2,1014,9.5,10.7,15.9,22,51.1,37.9,0.01,999.9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3513",2014,30,469,32.1,15.4,1024.3,10,11.9,15.9,25.1,44.1,27,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3514",2014,14,439,39,30.1,1008.6,10,10.9,15.9,999.9,42.8,36,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3515",2018,13,686,30.9,18.7,1030.2,10,6.4,17.1,22.9,37.9,23,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3516",2017,30,565,16.7,3.7,1019.3,9.3,10.5,17.1,24.1,21.9,6.1,0,999.9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3517",2017,17,547,27.6,13.8,1022.8,10,10.1,17.1,28,35.1,24.1,0.01,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3518",2018,6,681,34.9,20.5,1018.3,10,10.7,17.1,25.1,42.1,24.1,0,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"3519",2015,22,699,54.8,52.1,1018.3,4.4,11.3,17.1,22,57.9,45,0,999.9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"3520",2015,9,575,43.7,32.9,1021,10,8.7,17.1,999.9,50,34,0.3,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3521",2015,16,673,46.5,35.5,1015.3,10,12.3,17.1,22.9,61,43,0.35,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3522",2019,4,552,36.6,27.4,998.7,10,7.5,17.1,24.1,48,32,0.23,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3523",2016,28,546,39.1,26.8,1014.2,10,9.8,17.1,22,53.1,34,0.06,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"3524",2013,16,640,32,15.5,1012.3,10,12.5,17.1,27,35.1,27,0.83,999.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
